,yo,"Ileoba Kambodia, to je mimo bi Kampuchea tele, Àdàkọ:Lang-km tabi Preăh Réachéa Nachâk Kâmpŭchea, to wa lati Sanskrit Kambujadesa (कम्बोजदेश)), je orile-ede ni Guusuilaorun Asia to ni bode mo Thailand ni iwoorun ati ariwaiwoorun, Laos ni ariwa, Vietnam ni ilaorun ati guusuilaorun, ati Ikun-omi Thailandi ni guusu. Jeografi ile Kambodia wa labe Odo Mekong (Khmer: Tonle Thom (ទន្លេធំ) tabi ''''odo ninla'''') ati Tonlé Sap (ទន្លេសាប; ''''adagun odo tutu'''')."
,es,"Por este motivo y desde aquella fecha, el concejo de la ciudad de León, decidió pagar u ofrecer todos los años un tributo a San Isidoro por mediación de sus representantes. Así lo relata en sus crónicas que se conservan en el Archivo, Lucas de Tuy."
,kv,"Начало этнокультурной истории Руси IX-XI веков / Рос. акад. наук, Ин-т славяноведения и балканистики. - Смоленск : Русич; Шаблон:М. : Гнозис, 1995. - 317 с."
,it,"4 Koşan, 5 Saybir, 6 Konuk, 7 Ene, 8 Aydın, 9 Erdenay, 10 Apaydın, 11 Topsakal, 12 Büyükaycan, 13 Oyguç, 14 Arıboğan, 15 Çakırgil, All. Nur GermenFIBA EuroBasket 1995"
,nn,"A Solstice Carol (1999), avsnitt av tv-serien Xena: Warrior Princess regissert av John T. Kretchmer med Peter Vere-Jones som den Ebenezer Scrooge-aktige King Silvus"
,oc,"(en) Heinz von Foerster, Margaret Mead e Hans Lukas Teuber: Cybernetics, Circular Causal and Feedback Mechanisms in Biological and Social Systems S/t Transactions of the Eight Conference, March 15-16, 1951, Nòva York, N.Y. ed Josiah Macy, Jr. Foundation in actes de la 8a « conferéncia Macy » 1952 240p."
,fr,"Il fut diplômé de Harvard Divinity School en 1892. Il officia comme ministre du culte unitarien à Burlington (Vermont) puis à Taunton (Massachusetts), à Winchester (Massachusetts) et à Portland (Maine)."
,es,"Como actriz, ha trabajado para productoras como Evil Angel, Girlfriends Films, Wicked, Brazzers, Sweetheart Video, Naughty America, Mile High, Pure Play Media, Forbidden Fruits Films, Mile High, Digital Sin o Hard X."
,tt,"Петербург полтехника институтында, Мәскәү университетында укыган (икесен дә бетермәгән). РК(б)Ф Тверь губерна комитеты рәисе (1918), РК(б)Ф Владимир губерна комитеты рәисе (1919),РК(б)Ф Сарытау губерна комитеты рәисе (1919-1920), РК(б)Ф Омск губерна комитеты җаваплы сәркәтибе (1922-1923), Украина К(б)Ф Донецк губерна комитеты рәисе (1923-1924), Беларус КФ ҮК җаваплы сәрәтибе (беренче сәркәтибе, 1924-1927), БК(б)Ф Кавказ арты төбәк комитеты беренче сәркәтибе (1929-1930), ССРБ эшче-керәстиян инспекциясе (1930-1932), игенчелек (1932-1934) халык комиссарлары урынбасары, БК(б)Ф Сарытау край (өлкә, 1934-1937) һәм шәһәр (1935-1937) комитетлары беренче сәркәтибе. БК(б)Ф ҮК әгъзасы (1934-1937)."
,tt,"Ике эре (Көнбатыш һәм Көнчыгыш Фолкленд) һәм 200 тирәсе вак утраудан һәм кыялардан тора. Мәйданы 12,2 мең км². Ярлары нык телгәләнгән. Океаник климат."
,tt,"Елле-Кагал — Русия территориясеннән ага торган елга. Томск өлкәсе, Омск өлкәсе, Новосибирск өлкәсе биләмәләрендә ага. Елга Нюролька елгасына кушылып, аның кушылдыгы булып тора. Елга озынлыгы 122 км."
,co,"La prugrissiva aduzioni di la relighjoni cristiana (chi di cunversu si istituziunalizza à cuntattu cù lu Statu rumano, assumendoni tratti urganizzativi è certi modelli iconografici) avviata da custantinu (306-337), si cuncludi, dopu pariodi di oscillazioni trà scelti protoereticali (Costanzu II,337-361) è tentativi di restaurazioni di li culti tradiziunali, medianti l'organizzazioni di un'istituzioni ecclesiali parallela à quidda cristiana (Giulianu, 361-363), cù l'adozioni ufficiali di lu cultu cristiani (Tiudosiu I,379-395)."
,de,"Es gab zwei Untersuchungsausschüsse; eine Konstituierung des Verteidigungsausschusses als Untersuchungsausschuss1. Untersuchungsausschuss ''''Plutonium-Schmuggel'''' (1995–1998)"
,de,"J. S. Ersch, J. G. Gruber: Allgemeine Encyklopädie der Wissenschaften und Künste (Nachdruck der Originalausgabe aus dem 19. Jh.) Akad. Druck u. Verlagsanstalt Graz, 1971."
,oc,"Los dos modèls tradicionals pus comuns d'ebenistariá son lo chinés e l'europèu. Los chineses en particular an desvelopat cents de tipus de juntes i els seus mòbles sovint es mantenen agafats sense cola, ni claus. Hi ha diferents tipus d'ebenisteria per diferents estructures, per exemple la usada per construir una casa és diferent de la usada en joguines, encara que hi ha elements que coincideixen de forma parcial."
,es,"Tolima: Al sureste de Caldas, va desde el valle del Magdalena Medio, pasando por la cordillera central, hasta llegar al parque natural Los Nevados, está representado por 14 municipios, 7 del Tolima (Honda, Mariquita, Fresno, Herveo, Casabianca, Villahermosa y Murillo) y 7 de Caldas (La Dorada, Victoria, Marquetalia, Manzanares, Marulanda, Manizales y Villamaría)."
,cv,"Nordrhein-Westfalen: Spitzenland für Glass. Ministerium für Wirtschaft, Mittelstand und Technologie des Landes Nordrhein-Westfalen. Düsselgorf. Druck: Duisburg. 1990"
,it,"Secondo una diffusa ipotesi, le origini di Murano sarebbero analoghe a quelle dei tanti centri fondati dai profughi di Altino durante le invasioni barbariche."
,es,"Su mejor amigo era Dražen Petrović, con quien triunfó en la selección de Yugoslavia, se fueron juntos a Estados Unidos para ser de los primeros extranjeros que triunfaron en la NBA, su amistad se terminó por malentendidos políticos durante la desintegración de Yugoslavia. Dražen Petrović murió sin poder reconciliarse con Vlade Divac. :'("
,sa,"अस्मिन् वर्षे जर्मनीदेशीयः जीवविज्ञानी एडोर्ड् बुखनर् नामकः ''''आम्लत्वप्राप्तेः'''' (फर्मण्टेषन्) कारणीभूतान् ''''किण्वान्'''' (एन्जैम् जैमेस्) संशोधितवान् ।"
,tt,"2042 (ике мең кырык икенче) ел — кәбисә булмаган ел, милади тәкъвим буенча чәршәмбе көнне башлана. Бу безнең эраның 2042 елы, III меңьеллыкның 42 елы, XXI гасырның 42 елы, XXI гасырның 5 унъеллыгының 2 елы, 2040 елларның 3 елы. 2018 елдан 2042 елга хәтле 24 ел калды."
,tt,"Казанда укыган елларында Ә. Даутов атаклы Фәйзулла Туишевның гармунчылар ансамблендә катнаша, драматург Кәрим Тинчурин җитәкчелегендәге драма түгәрәгенә йөри. Хәтта Салих Сәйдәшев оештырган гарнизон хорында башлап җырлаучы була, шул чакта ук җырлар да яза башлый. Алай гына да түгел, Кызыл Армиянең җыр һәм бию ансамбле белән бергәләп, Мәскәүнең Зур театры сәхнәсендә Советларның VII съезды делегатлары алдында Сәйдәш хорында башлап җырлаучы булып та чыгыш ясый."
,tt,"Киңлеге 300—600 км, озынлыгы 400—500 км. Утрауның рельефы — калкулыклы тигезлек; иң биек ноктасы — 665 (Шейлер тауларында). Күлләр күп. Тундрага хас үсемлекләр үсә."
,de,"Im Medienwandel – Cristoph Schmidt – Google-books, Outi Tuomi-Nikula ”Wäinämöinen als Medienstar Zur Popularisierung des Kalevala-Epos in der finnischen Gegenwartskultur”, lk. 291;"
,tt,"Урал арты агросәнәгать көллияте, «Урал арты агросәнәгать көллияте» дәүләт бүтжит һөнәри белем бирү учреждениесе (рус. Государственное бюджетное профессиональное образовательное учреждение Зауральский агропромышленный колледж) — 2013 елда нигезләнгән Башкортстанның Баймак шәһәрендә урнашкан махсус урта белем бирүче уку йорты. Гамәлгә куючысы — Башкортстан мәгариф министрлыгы."
,sv,"Maria Askheimer och Kirsti Strøm Bull (redaktörer): Konsekvensene for reindriften etter grensstengningen mellom Norge og Finland, og relasjonene mellom de fastboende ofg flyttsamene: kommisjonsprotokoll fr4a 1852, 1857 og 1909, Nordisk samisk institutt 2005:2, Kautokeino 2005"
,jv,"Meutya Viada Hafid (lair ing Bandung, Jawa Barat, 3 Mèi 1978; umur 39 taun) ya iku anggota Komisi I DPR Républik Indonésia dari Parté Golkar pada masa kalungguhan taun 2009-2014. Sebelumnya ia bekerja sebagai wartawan di Metro TV. Di Metro TV, Meutya membawakan berita sarta menjadi presenter di beberapa acara."
,av,"По информации Германского Библейского общества (24 февраля 2005), Библия полностью или частично переведена на 2377 языков народов мира, полностью издана на 422 языках."
,id,"Pada 1996, dalam usaha dalam usaha merapatkan jurang perbedaan antara golongan kaya dengan miskin, pemerintah Argentina telah memulai program dipanggil “Programa Nacional de Becas Estudiantiles” (PNBE), yang memberi subsidi kepada pelajar-pelajar miskin yang ingin meneruskan pelajaran ke sekolah menengah. Antara 1997 dan 2000, program ini telah memberi beasiswa kepada 170.000 pelajar sekolah menengah tmiskin yang menerima USD$600 per ahun."
